Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
696,533198,533198,10000,2025-10-28,1
697,907359,907359,10000,2025-02-13,1
698,263405,263405,10000,2025-09-07,1
699,390414,390414,10000,2025-09-14,1
700,139940,139940,10000,2025-05-07,1
701,128212,128212,10000,2025-04-21,1
702,182906,182906,10000,2025-09-28,1
703,57384,57384,10000,2025-10-14,1
704,454860,454860,10000,2025-10-14,1
705,116598,116598,10000,2025-07-28,1
706,591881,591881,10000,2025-02-27,1
707,823642,823642,10000,2025-05-21,1
708,701117,701117,10000,2025-08-14,1
709,209664,209664,10000,2025-11-07,1
710,779678,779678,10000,2025-04-07,1
711,742499,742499,10000,2025-09-07,1
712,593740,593740,10000,2025-03-28,1
713,431138,431138,10000,2025-12-21,1
714,870497,870497,10000,2025-05-28,1
715,593567,593567,10000,2025-10-07,1
716,609624,609624,10000,2025-08-21,1
717,810924,810924,10000,2025-08-21,1
718,520808,520808,10000,2025-12-21,1
719,395660,395660,10000,2025-01-13,1
720,948404,948404,10000,2025-04-07,1
721,397504,397504,10000,2025-01-27,1
722,618736,618736,10000,2025-07-14,1
723,223700,223700,10000,2025-03-14,1
724,389330,389330,10000,2025-09-28,1
725,151354,151354,10000,2025-07-14,1
726,550989,550989,10000,2025-06-07,1
727,270023,270023,10000,2025-10-07,1
728,971858,971858,10000,2025-05-07,1
729,183729,183729,10000,2025-12-28,1
730,263945,263945,10000,2025-02-27,1
731,817427,817427,10000,2025-05-28,1
732,401309,401309,10000,2025-06-21,1
733,824626,824626,10000,2025-01-27,1
734,239872,239872,10000,2025-05-21,1
735,23604,23604,10000,2025-06-28,1
736,432426,432426,10000,2025-06-28,1
737,111453,111453,10000,2025-07-07,1
738,216998,216998,10000,2025-11-21,1
739,130324,130324,10000,2025-01-27,1
740,240072,240072,10000,2025-12-07,1
741,700666,700666,10000,2025-05-21,1
742,565735,565735,10000,2025-09-21,1
743,974868,974868,10000,2025-07-28,1
744,846433,846433,10000,2025-08-28,1
745,452152,452152,10000,2025-05-21,1
746,565575,565575,10000,2025-04-14,1
747,908013,908013,10000,2025-11-28,1
748,948394,948394,10000,2025-03-28,1
749,513146,513146,10000,2025-01-13,1
750,427533,427533,10000,2025-02-13,1
751,336222,336222,10000,2025-08-21,1
752,232407,232407,10000,2025-12-28,1
753,908988,908988,10000,2025-07-28,1
754,684959,684959,10000,2025-06-21,1
755,883904,883904,10000,2025-01-13,1
756,35424,35424,10000,2025-10-14,1
757,621886,621886,10000,2025-02-20,1
758,920961,920961,10000,2025-04-14,1
759,528908,528908,10000,2025-02-06,1
760,529050,529050,10000,2025-06-28,1
761,850270,850270,10000,2025-02-20,1
762,117056,117056,10000,2025-10-28,1
763,430270,430270,10000,2025-08-07,1
764,988190,988190,10000,2025-12-21,1
765,145749,145749,10000,2025-03-21,1
766,680774,680774,10000,2025-01-13,1
767,418138,418138,10000,2025-06-14,1
768,824124,824124,10000,2025-09-14,1
769,210951,210951,10000,2025-05-14,1
770,417725,417725,10000,2025-04-28,1
771,462286,462286,10000,2025-01-27,1
772,752747,752747,10000,2025-09-07,1
773,223822,223822,10000,2025-07-14,1
774,935059,935059,10000,2025-10-21,1
775,766218,766218,10000,2025-06-28,1
776,770756,770756,10000,2025-11-21,1
777,578979,578979,10000,2025-11-28,1
778,650396,650396,10000,2025-01-13,1
779,149829,149829,10000,2025-05-14,1
780,664784,664784,10000,2025-05-07,1
781,870575,870575,10000,2025-08-14,1
782,757708,757708,10000,2025-03-28,1
783,30995,30995,10000,2025-09-07,1
784,763856,763856,10000,2025-01-13,1
785,170837,170837,10000,2025-10-07,1
786,27585,27585,10000,2025-05-14,1
787,881579,881579,10000,2025-09-07,1
788,174558,174558,10000,2025-12-07,1
789,411153,411153,10000,2025-05-14,1
790,426045,426045,10000,2025-01-20,1
791,55944,55944,10000,2025-11-07,1
792,490162,490162,10000,2025-03-28,1
793,908433,908433,10000,2025-01-20,1
794,946832,946832,10000,2025-12-21,1
795,999010,999010,10000,2025-07-14,1
796,613078,613078,10000,2025-01-27,1
797,359684,359684,10000,2025-09-28,1
798,172186,172186,10000,2025-06-14,1
799,706119,706119,10000,2025-04-14,1
800,737351,737351,10000,2025-08-14,1
801,68463,68463,10000,2025-01-20,1
802,947267,947267,10000,2025-02-27,1
803,90653,90653,10000,2025-09-07,1
804,60052,60052,10000,2025-01-27,1
805,855196,855196,10000,2025-08-07,1
806,33587,33587,10000,2025-10-07,1
807,267933,267933,10000,2025-01-20,1
808,783146,783146,10000,2025-09-28,1
809,398489,398489,10000,2025-10-07,1
810,126260,126260,10000,2025-12-21,1
811,74532,74532,10000,2025-08-21,1
812,529654,529654,10000,2025-02-20,1
813,757786,757786,10000,2025-06-14,1
814,102988,102988,10000,2025-05-21,1
815,533343,533343,10000,2025-03-21,1
816,908266,908266,10000,2025-08-07,1
817,461600,461600,10000,2025-03-14,1
818,375879,375879,10000,2025-12-28,1
819,503972,503972,10000,2025-12-21,1
820,930491,930491,10000,2025-04-28,1
821,395103,395103,10000,2025-07-07,1
822,536654,536654,10000,2025-04-07,1
823,119222,119222,10000,2025-09-28,1
824,596129,596129,10000,2025-10-07,1
825,960848,960848,10000,2025-04-07,1
826,314895,314895,10000,2025-05-14,1
827,889844,889844,10000,2025-04-07,1
828,480395,480395,10000,2025-07-21,1
829,50308,50308,10000,2025-06-14,1
830,800181,800181,10000,2025-04-14,1
831,144957,144957,10000,2025-01-20,1
832,292706,292706,10000,2025-09-28,1
833,634810,634810,10000,2025-06-14,1
834,306593,306593,10000,2025-09-07,1
835,471764,471764,10000,2025-12-21,1
836,968259,968259,10000,2025-07-07,1
837,85902,85902,10000,2025-09-14,1
838,40616,40616,10000,2025-12-21,1
839,272989,272989,10000,2025-11-14,1
840,926764,926764,10000,2025-02-20,1
841,175000,175000,10000,2025-02-20,1
842,98140,98140,10000,2025-02-20,1
843,75410,75410,10000,2025-01-13,1
844,441874,441874,10000,2025-04-21,1
845,885527,885527,10000,2025-06-21,1
846,314025,314025,10000,2025-12-28,1
847,499184,499184,10000,2025-11-21,1
848,512651,512651,10000,2025-09-07,1
849,153421,153421,10000,2025-03-07,1
850,637416,637416,10000,2025-07-28,1
851,706217,706217,10000,2025-07-21,1
852,280871,280871,10000,2025-05-28,1
853,611430,611430,10000,2025-07-28,1
854,586247,586247,10000,2025-10-07,1
855,882531,882531,10000,2025-04-14,1
856,264991,264991,10000,2025-01-06,1
857,827540,827540,10000,2025-01-13,1
858,790201,790201,10000,2025-01-06,1
859,426801,426801,10000,2025-02-13,1
860,845725,845725,10000,2025-09-21,1
861,469890,469890,10000,2025-11-07,1
862,116622,116622,10000,2025-08-21,1
863,952864,952864,10000,2025-06-14,1
864,702595,702595,10000,2025-08-28,1
865,292898,292898,10000,2025-04-07,1
866,445467,445467,10000,2025-02-13,1
867,487184,487184,10000,2025-02-06,1
868,303136,303136,10000,2025-03-28,1
869,372890,372890,10000,2025-10-28,1
870,731061,731061,10000,2025-06-07,1
871,661390,661390,10000,2025-01-27,1
872,328902,328902,10000,2025-08-21,1
873,119160,119160,10000,2025-07-28,1
874,821294,821294,10000,2025-12-21,1
875,465253,465253,10000,2025-03-07,1
876,255908,255908,10000,2025-03-14,1
877,740865,740865,10000,2025-03-21,1
878,354437,354437,10000,2025-05-28,1
879,742865,742865,10000,2025-09-07,1
880,34662,34662,10000,2025-09-14,1
881,427555,427555,10000,2025-03-07,1
882,118018,118018,10000,2025-06-14,1
883,420090,420090,10000,2025-10-14,1
884,760545,760545,10000,2025-12-28,1
885,715568,715568,10000,2025-02-06,1
886,4968,4968,10000,2025-07-28,1
887,204242,204242,10000,2025-01-13,1
888,355065,355065,10000,2025-02-13,1
889,211860,211860,10000,2025-11-07,1
890,418809,418809,10000,2025-04-14,1
891,882667,882667,10000,2025-08-28,1
892,770695,770695,10000,2025-09-21,1
893,304763,304763,10000,2025-09-07,1
894,526719,526719,10000,2025-02-13,1
895,726036,726036,10000,2025-09-14,1
896,545062,545062,10000,2025-03-28,1
897,646987,646987,10000,2025-09-21,1
898,169251,169251,10000,2025-06-07,1
899,408050,408050,10000,2025-11-21,1
900,72641,72641,10000,2025-06-21,1
901,165795,165795,10000,2025-12-28,1
902,196396,196396,10000,2025-08-07,1
903,867732,867732,10000,2025-11-07,1
904,810376,810376,10000,2025-02-20,1
905,252599,252599,10000,2025-02-27,1
906,411594,411594,10000,2025-07-28,1
907,21591,21591,10000,2025-12-28,1
908,430718,430718,10000,2025-10-28,1
909,645454,645454,10000,2025-07-14,1
910,405616,405616,10000,2025-03-28,1
911,861524,861524,10000,2025-11-21,1
912,842194,842194,10000,2025-01-27,1
913,340706,340706,10000,2025-11-21,1
914,146498,146498,10000,2025-04-07,1
915,441654,441654,10000,2025-09-14,1
916,549007,549007,10000,2025-01-06,1
917,899991,899991,10000,2025-12-28,1
918,27914,27914,10000,2025-04-07,1
919,298097,298097,10000,2025-06-21,1
920,73807,73807,10000,2025-08-28,1
921,540894,540894,10000,2025-11-07,1
922,145909,145909,10000,2025-08-28,1
923,687294,687294,10000,2025-11-07,1
924,572445,572445,10000,2025-01-20,1
925,517690,517690,10000,2025-06-14,1
926,553071,553071,10000,2025-02-13,1
927,90765,90765,10000,2025-12-28,1
928,824870,824870,10000,2025-09-28,1
929,413113,413113,10000,2025-09-21,1
930,346257,346257,10000,2025-01-20,1
931,213598,213598,10000,2025-08-07,1
932,916471,916471,10000,2025-01-06,1
933,403444,403444,10000,2025-04-21,1
934,528334,528334,10000,2025-07-14,1
935,391892,391892,10000,2025-09-28,1
936,89250,89250,10000,2025-11-07,1
937,733332,733332,10000,2025-08-21,1
938,577440,577440,10000,2025-09-14,1
939,836438,836438,10000,2025-05-07,1
940,8628,8628,10000,2025-07-28,1
941,191843,191843,10000,2025-02-27,1
942,668536,668536,10000,2025-08-07,1
943,581723,581723,10000,2025-05-28,1
944,468128,468128,10000,2025-01-13,1
945,400211,400211,10000,2025-06-21,1
946,727971,727971,10000,2025-12-28,1
947,690578,690578,10000,2025-10-28,1
948,432938,432938,10000,2025-11-21,1
949,601664,601664,10000,2025-11-21,1
950,832748,832748,10000,2025-04-07,1
951,328498,328498,10000,2025-07-14,1
952,671478,671478,10000,2025-08-21,1
953,99680,99680,10000,2025-05-07,1
954,824381,824381,10000,2025-05-28,1
955,238920,238920,10000,2025-10-14,1
956,901570,901570,10000,2025-04-21,1
957,605331,605331,10000,2025-11-28,1
958,259752,259752,10000,2025-09-14,1
959,124803,124803,10000,2025-12-28,1
960,434218,434218,10000,2025-05-21,1
961,210037,210037,10000,2025-11-14,1
962,314909,314909,10000,2025-05-28,1
963,307277,307277,10000,2025-07-21,1
964,965803,965803,10000,2025-10-21,1
965,627056,627056,10000,2025-04-07,1
966,207305,207305,10000,2025-05-28,1
967,254032,254032,10000,2025-01-27,1
968,89111,89111,10000,2025-06-21,1
969,605995,605995,10000,2025-09-21,1
970,796003,796003,10000,2025-11-14,1
971,367150,367150,10000,2025-02-20,1
972,556920,556920,10000,2025-08-21,1
973,812252,812252,10000,2025-04-07,1
974,2423,2423,10000,2025-08-14,1
975,212073,212073,10000,2025-06-07,1
976,998743,998743,10000,2025-10-21,1
977,140551,140551,10000,2025-01-06,1
978,794258,794258,10000,2025-02-06,1
979,921564,921564,10000,2025-12-07,1
980,810849,810849,10000,2025-06-07,1
981,82730,82730,10000,2025-01-13,1
982,281726,281726,10000,2025-09-28,1
983,7958,7958,10000,2025-09-28,1
984,807068,807068,10000,2025-02-06,1
985,650907,650907,10000,2025-06-07,1
986,655931,655931,10000,2025-02-27,1
987,850712,850712,10000,2025-05-07,1
988,846617,846617,10000,2025-02-27,1
989,883957,883957,10000,2025-03-07,1
990,722094,722094,10000,2025-12-07,1
991,613612,613612,10000,2025-07-14,1
992,223365,223365,10000,2025-04-14,1
993,371389,371389,10000,2025-09-21,1
994,224066,224066,10000,2025-03-14,1
995,818816,818816,10000,2025-03-14,1
996,492398,492398,10000,2025-05-07,1
997,236755,236755,10000,2025-11-14,1
998,891064,891064,10000,2025-08-07,1
999,791717,791717,10000,2025-02-27,1
1000,145651,145651,10000,2025-12-14,1
1001,177995,177995,10000,2025-04-28,1
1002,249907,249907,10000,2025-10-21,1
1003,190394,190394,10000,2025-03-14,1
1004,458808,458808,10000,2025-07-28,1
1005,521265,521265,10000,2025-03-21,1
1006,611660,611660,10000,2025-03-14,1
1007,917629,917629,10000,2025-03-07,1
1008,346212,346212,10000,2025-12-07,1
1009,954474,954474,10000,2025-11-07,1
1010,521007,521007,10000,2025-07-07,1
1011,482462,482462,10000,2025-03-14,1
1012,102568,102568,10000,2025-03-28,1
1013,458435,458435,10000,2025-07-21,1
1014,805762,805762,10000,2025-07-14,1
1015,741537,741537,10000,2025-01-20,1
1016,982724,982724,10000,2025-01-13,1
1017,26763,26763,10000,2025-02-13,1
1018,499383,499383,10000,2025-06-07,1
1019,702191,702191,10000,2025-07-21,1
1020,500685,500685,10000,2025-12-28,1
1021,419930,419930,10000,2025-05-07,1
1022,842133,842133,10000,2025-11-28,1
1023,326828,326828,10000,2025-12-21,1
1024,174443,174443,10000,2025-08-14,1
1025,835659,835659,10000,2025-03-21,1
1026,765059,765059,10000,2025-04-28,1
1027,164629,164629,10000,2025-10-21,1
1028,171803,171803,10000,2025-05-28,1
1029,226087,226087,10000,2025-09-21,1
1030,2362,2362,10000,2025-06-14,1
1031,637799,637799,10000,2025-08-14,1
1032,549210,549210,10000,2025-07-28,1
1033,456917,456917,10000,2025-05-28,1
1034,487708,487708,10000,2025-07-14,1
1035,926374,926374,10000,2025-01-27,1
1036,772128,772128,10000,2025-08-21,1
1037,333667,333667,10000,2025-08-28,1
1038,391030,391030,10000,2025-05-21,1
1039,624179,624179,10000,2025-05-28,1
1040,180703,180703,10000,2025-09-21,1
1041,99078,99078,10000,2025-09-14,1
1042,299995,299995,10000,2025-08-28,1
1043,911879,911879,10000,2025-06-21,1
1044,601527,601527,10000,2025-07-07,1
1045,152263,152263,10000,2025-01-06,1
1046,959994,959994,10000,2025-12-07,1
1047,764612,764612,10000,2025-02-06,1
1048,54572,54572,10000,2025-02-06,1
1049,778489,778489,10000,2025-01-06,1
1050,479864,479864,10000,2025-02-06,1
1051,959178,959178,10000,2025-09-14,1
1052,859687,859687,10000,2025-11-14,1
1053,188131,188131,10000,2025-01-06,1
1054,1729,1729,10000,2025-09-21,1
1055,260894,260894,10000,2025-10-28,1
1056,191371,191371,10000,2025-11-14,1
1057,827571,827571,10000,2025-02-13,1
1058,166269,166269,10000,2025-04-14,1
1059,608717,608717,10000,2025-02-27,1
1060,729573,729573,10000,2025-05-14,1
1061,893114,893114,10000,2025-03-14,1
1062,723816,723816,10000,2025-08-21,1
1063,846663,846663,10000,2025-04-14,1
1064,656411,656411,10000,2025-06-21,1
1065,567466,567466,10000,2025-06-14,1
1066,938177,938177,10000,2025-04-28,1
1067,791085,791085,10000,2025-06-07,1
1068,647735,647735,10000,2025-10-07,1
1069,472801,472801,10000,2025-10-21,1
1070,424374,424374,10000,2025-06-28,1
1071,231837,231837,10000,2025-06-07,1
1072,552627,552627,10000,2025-11-28,1
1073,835127,835127,10000,2025-10-07,1
1074,928601,928601,10000,2025-02-27,1
1075,373219,373219,10000,2025-09-21,1
1076,389055,389055,10000,2025-12-28,1
1077,370846,370846,10000,2025-03-28,1
1078,879969,879969,10000,2025-04-14,1
1079,998354,998354,10000,2025-09-28,1
1080,527000,527000,10000,2025-11-21,1
1081,729153,729153,10000,2025-03-21,1
1082,993971,993971,10000,2025-10-07,1
1083,795894,795894,10000,2025-07-28,1
1084,347585,347585,10000,2025-09-07,1
1085,229374,229374,10000,2025-09-14,1
1086,81380,81380,10000,2025-05-07,1
1087,598163,598163,10000,2025-04-28,1
1088,57956,57956,10000,2025-05-07,1
1089,246569,246569,10000,2025-09-07,1
1090,215723,215723,10000,2025-05-28,1
1091,771243,771243,10000,2025-03-21,1
1092,663046,663046,10000,2025-08-07,1
1093,127822,127822,10000,2025-03-28,1
1094,48431,48431,10000,2025-04-28,1
1095,966054,966054,10000,2025-06-28,1
1096,894480,894480,10000,2025-12-07,1
1097,439068,439068,10000,2025-08-21,1
1098,717854,717854,10000,2025-05-07,1
1099,411160,411160,10000,2025-05-21,1
1100,345738,345738,10000,2025-08-21,1
1101,212378,212378,10000,2025-04-07,1
1102,528609,528609,10000,2025-04-14,1
1103,491361,491361,10000,2025-07-07,1
1104,904528,904528,10000,2025-05-21,1
1105,604028,604028,10000,2025-05-07,1
1106,520892,520892,10000,2025-03-14,1
1107,956325,956325,10000,2025-11-28,1
1108,394104,394104,10000,2025-10-14,1
1109,54104,54104,10000,2025-10-28,1
1110,974831,974831,10000,2025-06-21,1
1111,922013,922013,10000,2025-02-27,1
1112,889279,889279,10000,2025-09-21,1
1113,931430,931430,10000,2025-11-21,1
1114,39450,39450,10000,2025-10-14,1
1115,561593,561593,10000,2025-05-28,1
1116,206377,206377,10000,2025-11-14,1
1117,154100,154100,10000,2025-01-13,1
1118,211196,211196,10000,2025-01-13,1
1119,489904,489904,10000,2025-07-14,1
1120,700033,700033,10000,2025-08-28,1
1121,240804,240804,10000,2025-12-07,1
1122,674345,674345,10000,2025-06-21,1
1123,859161,859161,10000,2025-06-07,1
1124,584174,584174,10000,2025-02-06,1
1125,708590,708590,10000,2025-01-13,1
1126,51460,51460,10000,2025-08-07,1
1127,75470,75470,10000,2025-03-14,1
1128,844627,844627,10000,2025-09-21,1
1129,714635,714635,10000,2025-07-21,1
1130,989265,989265,10000,2025-11-28,1
1131,441745,441745,10000,2025-12-14,1
1132,701079,701079,10000,2025-07-07,1
1133,85718,85718,10000,2025-03-14,1
1134,725615,725615,10000,2025-07-21,1
1135,415156,415156,10000,2025-04-21,1
1136,227933,227933,10000,2025-10-07,1
1137,377008,377008,10000,2025-01-27,1
1138,874364,874364,10000,2025-12-21,1
1139,923933,923933,10000,2025-05-28,1
1140,867989,867989,10000,2025-07-21,1
1141,566771,566771,10000,2025-07-21,1
1142,641778,641778,10000,2025-06-28,1
1143,674064,674064,10000,2025-09-14,1
1144,476112,476112,10000,2025-11-07,1
1145,258515,258515,10000,2025-04-28,1
1146,100640,100640,10000,2025-12-21,1
1147,500488,500488,10000,2025-06-14,1
1148,340279,340279,10000,2025-09-21,1
1149,191829,191829,10000,2025-02-13,1
1150,975166,975166,10000,2025-05-21,1
1151,851444,851444,10000,2025-05-07,1
1152,741086,741086,10000,2025-10-28,1
1153,124894,124894,10000,2025-03-28,1
1154,877543,877543,10000,2025-08-28,1
1155,54357,54357,10000,2025-07-07,1
1156,995374,995374,10000,2025-08-07,1
1157,681268,681268,10000,2025-05-21,1
1158,626285,626285,10000,2025-02-27,1
1159,908845,908845,10000,2025-03-07,1
1160,704801,704801,10000,2025-09-07,1
1161,997744,997744,10000,2025-01-27,1
1162,840990,840990,10000,2025-10-14,1
1163,668024,668024,10000,2025-03-14,1
1164,825245,825245,10000,2025-10-07,1
1165,446107,446107,10000,2025-11-14,1
1166,990417,990417,10000,2025-01-20,1
1167,882355,882355,10000,2025-10-21,1
1168,168479,168479,10000,2025-04-28,1
1169,319211,319211,10000,2025-02-27,1
1170,662975,662975,10000,2025-05-28,1
1171,945368,945368,10000,2025-12-21,1
1172,437276,437276,10000,2025-09-28,1
1173,913787,913787,10000,2025-09-07,1
1174,377122,377122,10000,2025-05-21,1
1175,384345,384345,10000,2025-02-13,1
1176,240155,240155,10000,2025-02-27,1
1177,261192,261192,10000,2025-08-21,1
1178,911734,911734,10000,2025-01-27,1
1179,684975,684975,10000,2025-07-07,1
1180,883552,883552,10000,2025-01-27,1
1181,340539,340539,10000,2025-06-07,1
1182,561824,561824,10000,2025-01-13,1
1183,691730,691730,10000,2025-12-21,1
1184,693729,693729,10000,2025-06-07,1
1185,333485,333485,10000,2025-02-27,1
1186,610471,610471,10000,2025-12-14,1
1187,498421,498421,10000,2025-10-21,1
1188,195695,195695,10000,2025-09-07,1
1189,469401,469401,10000,2025-07-07,1
1190,587169,587169,10000,2025-04-14,1
1191,427210,427210,10000,2025-03-28,1
1192,142486,142486,10000,2025-04-21,1
1193,49498,49498,10000,2025-03-28,1
1194,218417,218417,10000,2025-10-07,1
1195,824544,824544,10000,2025-11-07,1
1196,255221,255221,10000,2025-04-28,1
1197,113047,113047,10000,2025-11-14,1
1198,641595,641595,10000,2025-12-28,1
1199,359144,359144,10000,2025-04-07,1
1200,984469,984469,10000,2025-10-21,1
1201,267865,267865,10000,2025-11-14,1
1202,420974,420974,10000,2025-03-14,1
1203,187375,187375,10000,2025-12-14,1
1204,927610,927610,10000,2025-06-14,1
1205,183678,183678,10000,2025-11-07,1
1206,606642,606642,10000,2025-06-28,1
1207,969517,969517,10000,2025-12-14,1
1208,903576,903576,10000,2025-10-14,1
1209,228611,228611,10000,2025-08-14,1
1210,498932,498932,10000,2025-03-14,1
1211,778946,778946,10000,2025-04-07,1
1212,698508,698508,10000,2025-06-28,1
1213,502820,502820,10000,2025-10-28,1
1214,488563,488563,10000,2025-11-14,1
1215,565406,565406,10000,2025-10-28,1
1216,2477,2477,10000,2025-10-07,1
1217,278380,278380,10000,2025-08-07,1
1218,841319,841319,10000,2025-09-07,1
1219,611279,611279,10000,2025-02-27,1
